mal_id,title,title_english,title_japanese,score,scored_by,rank,popularity,members,favorites,episodes,duration,year,season,type,status,rating,source,genres,themes,demographics,studios,producers,licensors,synopsis,background
1363,Meitantei Conan Movie 04: Hitomi no Naka no Ansatsusha,Case Closed Movie 04: Captured In Her Eyes,瞳の中の暗殺者,8.03,39827.0,653.0,2925,67617,107,1.0,1 hr 39 min,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Manga,"Adventure, Comedy, Mystery",Detective,Shounen,TMS Entertainment,"Yomiuri Telecasting, Polygram Japan, TOHO, Shogakukan, Audio Planning U, Polydor Records, Shogakukan Productions",Funimation,"On a rainy afternoon, the Detective Boys witness a murder across the street. Barred by traffic, the culprit slips away and Conan Edogawa is left a single clue by a dying detective. Days later, another detective is found murdered in a parking lot, leaving the police rattled. Suspicious that the culprit is one of their own, everyone in the police department without an alibi is suspect. But despite being on high alert, they are outmaneuvered and suffer yet another attack—this time with Ran Mouri fi",
889,Black Lagoon,Black Lagoon,BLACK LAGOON,8.03,522746.0,647.0,158,1078640,20205,12.0,23 min per ep,2006.0,spring,TV,Finished Airing,R - 17+ (violence & profanity),Manga,Action,"Adult Cast, Organized Crime",Seinen,Madhouse,"Geneon Entertainment, Arts Pro","Funimation, Geneon Entertainment USA","Salaryman Rokurou Okajima spends his days trying to climb his company's corporate ladder, until one day when a business negotiation in Thailand goes awry. During the botched deal, he falls hostage to the Lagoon Company—a band of ruthless pirate mercenaries. Left to the whims of his captors after his managers refuse to pay his ransom, Rokurou does the unthinkable: instead of begging for his life, he joins the very crew who kidnapped him.

Now a member of the group, Rokurou must adjust to his new ","Black Lagoon was released on DVD by Geneon Entertainment from May 22, 2007 to September 18, 2007. Following a 2008 agreement regarding distribution rights, Funimation Entertainment also published the "
2164,Dennou Coil,Den-noh Coil,電脳コイル,8.02,45443.0,664.0,1651,155881,1679,26.0,25 min per ep,2007.0,spring,TV,Finished Airing,G - All Ages,Original,"Adventure, Award Winning, Drama, Mystery, Sci-Fi",,,Madhouse,"Bandai Visual, NHK, Tokuma Shoten, Mediarte Entertainment Works",Maiden Japan,"In the near future, augmented reality has become a key part of daily life. A gentle middle school girl named Yuuko ""Yasako"" Okonogi and her family have just moved to Daikoku City despite rumors of people disappearing. There, her grandmother, nicknamed ""Mega-baa,"" runs a shop called Megasia that specializes in illegal tools which interact with parts of the virtual world.

Mega-baa also hosts an unofficial detective agency called ""Coil,"" a group of children around Yasako's age who find and handle ",One of the awards won by the series was the Seiun Award in 2008 for the Best Dramatic Presentation category.
72,Full Metal Panic? Fumoffu,Full Metal Panic? Fumoffu,フルメタル・パニック? ふもっふ,8.02,179730.0,665.0,884,306982,3001,12.0,24 min per ep,2003.0,summer,TV,Finished Airing,PG-13 - Teens 13 or older,Light novel,"Action, Comedy","Gag Humor, School",,Kyoto Animation,"Tatsunoko Production, Kadokawa Shoten, Fuji TV, Imagica, Rakuonsha, Kadokawa Pictures Japan, KlockWorx, Happinet Pictures, Animation Do","ADV Films, Funimation","Sergeant Sousuke Sagara returns to Jindai High School to protect the precious war asset, Kaname Chidori, from any threat. However, his lack of social skills and real-life experience result in comical yet dangerous situations, endangering the peaceful school life Kaname longs for. As Sousuke continues to bring a wide range of weapons to school as a means to solve threats—real or fake—Kaname struggles to fulfill her duty as the student council vice president all while keeping him in check. 

To en","Full Metal Panic? Fumoffu adapts content from novels 1 to 3, 5 and 6 of Shoji Gatoh's side story light novel series Full Metal Panic! Tanpenshuu. Episode 9 adapts content from the other side story ser"
4901,Black Lagoon: Roberta's Blood Trail,Black Lagoon: Roberta's Blood Trail,BLACK LAGOON Roberta's Blood Trail,8.02,181524.0,663.0,828,321477,1484,5.0,33 min per ep,,,OVA,Finished Airing,R+ - Mild Nudity,Manga,Action,"Adult Cast, Organized Crime",Seinen,Madhouse,"Shogakukan-Shueisha Productions, NBCUniversal Entertainment Japan, Arts Pro",Funimation,"Crime never sleeps in Roanapur, and neither does Roberta—a devoted maid and skilled guerilla soldier in service to the Venezuelan Lovelace family. After the assassination of her superior by the US Secret Service, Roberta returns to the city of debauchery in search of vengeance and his killer's head.

Meanwhile, young Fernando Garcia Lovelace, the new heir to his father's estate, tails Roberta to Thailand alongside his bodyguard, Fabiola Iglesias. He enlists the help of the Lagoon Company, with t",
589,Ginga Nagareboshi Gin,Silver Fang,銀牙　流れ星銀,8.02,12504.0,667.0,4504,29505,864,21.0,23 min per ep,1986.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Action, Adventure, Drama",Anthropomorphic,Shounen,Toei Animation,TV Asahi,,"Having been born a brindle (""Tora-ge"" or tiger striped) Akita, Gin (""Silver"", named after his fur color) is destined to become a successful bear-hunting dog. However, when he witnesses his father's death at the hands of the man-eating demon bear Akakabuto, he is chosen above his siblings to become his father's successor and defeat the monstrous bear that terrorizes his home village. As Akakabuto gathers his own allies, Gin must travel across Japan in search of dogs to join him in an all out war ",
1974,Glass no Kamen (2005),Glass Mask,ガラスの仮面 (2005),8.02,13507.0,668.0,3700,44100,532,51.0,23 min per ep,2005.0,spring,TV,Finished Airing,G - All Ages,Manga,"Drama, Romance","Performing Arts, Showbiz",Shoujo,Tokyo Movie Shinsha,"TMS Entertainment, MediaNet",Sentai Filmworks,"Two Girls. One Dream. And the entire world for a stage.

At 13 years old, Maya Kitajima seems destined to spend the rest of her life toiling in a crowded restaurant alongside her bitter and unstable mother. But when her incredible acting talent is discovered by the legendary diva Chigusa Tsukikage, Maya finds a new future filled with both golden opportunities and terrifying risks. 

For Ayumi Himekawa, success has always been assured, yet she longs to be recognized for her own talents and skills",
34822,Tsuki ga Kirei,Tsukigakirei,月がきれい,8.02,270276.0,657.0,420,581119,8098,12.0,24 min per ep,2017.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Original,Romance,School,,feel.,"Sotsu, Mainichi Broadcasting System, flying DOG","Funimation, Crunchyroll","With a new school year comes a new crowd of classmates, and for their final year of junior high, aspiring writer Kotarou Azumi and track team member Akane Mizuno end up in the same class. Though initially complete strangers, a few chance encounters stir an innocent desire within their hearts. A yearning gaze, a fluttering heart—the hallmarks of young love slip into their lives as fate brings their paths to a cross.

However, though love is patient and love is kind, Kotarou and Akane discover it ",
4918,xxxHOLiC Shunmuki,,xxxHOLiC 春夢記,8.02,35642.0,660.0,2764,74647,115,2.0,26 min per ep,,,OVA,Finished Airing,PG-13 - Teens 13 or older,Manga,"Comedy, Drama, Mystery, Supernatural",,Seinen,Production I.G,"Kodansha, Fonishia",,"For the appropriate price, your dearest wish can be granted at the shop of the peculiar Yuuko. Kimihiro Watanuki wishes to be rid of his ability to see spirits, and so as payment, he works for Yuuko doing whatever she needs him to do, from cleaning to errands to even helping out Yuuko's other clients. In xxxHOLiC Shunmuki, Watanuki and his friend and rival Shizuka Doumeki enjoy a meal with their friend Kohane Tsuyuri and her grandmother, reminiscing about how they have changed since meeting each",Bundled with the limited editions of the 14th and 15th volumes of the xxxHOLiC manga.
27989,Hibike! Euphonium,Sound! Euphonium,響け！ユーフォニアム,8.02,207112.0,669.0,498,498062,7977,13.0,23 min per ep,2015.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Novel,Drama,"Music, Performing Arts, School",,Kyoto Animation,"Lantis, Pony Canyon, Rakuonsha","Ponycan USA, Crunchyroll","Now that Kumiko Oumae has enrolled in Kitauji High School, she hopes to forget about her past. Despite her desire for a fresh start, she gets dragged into the school's band club by her new friends—Sapphire Kawashima and Hazuki Katou—and is once again stuck playing the euphonium. 

As the band currently stands, they won't be able to participate in the local festival, Sunfest, let alone compete at a national level. The band's new advisor, Noboru Taki, gives them a choice: they can relax and have f",
53410,Yuru Camp△ Season 3,Laid-Back Camp Season 3,ゆるキャン△ SEASON3,8.02,34805.0,662.0,2352,96939,556,12.0,23 min per ep,2024.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,Slice of Life,"CGDCT, Iyashikei",,8bit,"Sotsu, Half H.P Studio, AT-X, KlockWorx, Houbunsha, MAGES., 81 Produce, BS11, FuRyu, Sony Music Solutions, enish",,"Within the narrow walls of the Outdoor Activities Club room, the few but lively members carry on the camping spirit as they have fun with DIY club experiments. Exciting experiences such as these have brought Nadeshiko Kagamihara deep into the world of camping, making her want to once again go on a solo trip.

However, other plans come first, as Ayano Toki and Rin Shima invite Nadeshiko to camp near Ooi River. Eager to go on their first journey together, the girls set off to forge precious memori",
61339,Jibaku Shounen Hanako-kun 2 Part 2,Toilet-Bound Hanako-kun Season 2 Part 2,地縛少年花子くん2 後編,8.02,3819.0,654.0,3979,38373,177,12.0,23 min per ep,2025.0,summer,TV,Currently Airing,PG-13 - Teens 13 or older,Manga,Supernatural,School,Shounen,Lerche,"Square Enix, Studio Hibari, Pony Canyon, TBS, Movic, Half H.P Studio, Crunchyroll, Contents Seed, Gloria",,"Due to frequent misadventures with the supernatural and her hectic school life, Nene Yashiro can barely catch a break until Kamome Academy's annual sleepover event comes around. Nene is excited to blow off some steam with her best friend Aoi Akane and the rest of her class at the get-together. Unbeknownst to her, the sleepover falls on the same date as Urabon, when the line between the dead and the living gets distorted, allowing wicked spirits to come out to the surface.

When an evil ghost is ",
14513,Magi: The Labyrinth of Magic,Magi: The Labyrinth of Magic,マギ The labyrinth of magic,8.01,575053.0,676.0,155,1099001,9475,25.0,24 min per ep,2012.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Action, Adventure, Fantasy",,Shounen,A-1 Pictures,"Aniplex, Dentsu, Shogakukan-Shueisha Productions, Mainichi Broadcasting System, Movic, GYAO!",Aniplex of America,"A Magi is a magician whose inclination toward magic is so immense that they can be said to shape the world. With their significant influence, each Magi chooses a worthy candidate to become a king, then helps them conquer strange labyrinths called ""Dungeons"" and acquire the power of mythical djinns within. Above all else, the Magi supervises their elected representative as they build a country that might one day bring the world to its knees.

Aladdin is a young Magi wandering the world in search ",Magi: The Labyrinth of Magic was the first Shounen Sunday manga adaptation in 45 years to be aired by Mainichi Broadcasting since Osomatsu-kun ended its broadcast in 1967.
52107,Mononoke Movie: Karakasa,Mononoke the Movie: Phantom in the Rain,劇場版モノノ怪 唐傘,8.01,10850.0,678.0,3724,43665,359,1.0,1 hr 29 min,,,Movie,Finished Airing,R - 17+ (violence & profanity),Original,"Horror, Mystery, Supernatural, Suspense","Adult Cast, Historical, Mythology, Psychological",,EOTA,Twin Engine,,"Asa and Kame strike up an immediate friendship when they arrive at the same time for their first day of duty at the Ooku, the splendid pleasure palace housing the harem of Lord Tenshi. The two young women are there to join the many hundreds of other maidservants—men are barred from entering, with immediate beheading the price of trespassing. It soon becomes clear that behind the luxurious lifestyle and ritualized routines of the Ooku lie sinister schemes and cynical rivalries. Meanwhile, a myste",
153,Juuni Kokuki,The Twelve Kingdoms,十二国記,8.01,48400.0,671.0,1573,167088,2604,45.0,25 min per ep,2002.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Novel,"Action, Adventure, Fantasy",Isekai,,Studio Pierrot,"NHK, Sogo Vision","Media Blasters, Discotek Media","Youko Nakajima has only ever wanted to be normal. She does what she is asked, gets good grades, is the class president, and even helps her classmates whenever she can—but because of her red hair, she has never fit in. With her pushover attitude, Youko lets classmates take advantage of her, so she has nobody she can really call a friend.

But on an otherwise ordinary day, a man who claims to be from another world barges into Youko's classroom and bows before her. This elegant blond-haired man, Ke",
5681,Summer Wars,Summer Wars,サマーウォーズ,8.01,303482.0,685.0,449,541274,4067,1.0,1 hr 54 min,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Original,"Award Winning, Comedy, Sci-Fi",,,Madhouse,"VAP, Yomiuri Telecasting, Kadokawa Shoten, Warner Bros. Japan, Nippon Television Network","Funimation, GKIDS","OZ, a virtual world connected to the internet, has become extremely popular worldwide as a spot for people to engage in a large variety of activities, such as playing sports or shopping, through avatars created and customized by the user. OZ also possesses a near impenetrable security due to its strong encryption, ensuring that any personal data transmitted through the networks will be kept safe in order to protect those who use it. Because of its convenient applications, the majority of society",Director Hosoda Mamoru chose Ueda in Nagano Prefecture as the setting for Summer Wars because of its proximity to his birthplace. The film earned over 18 million USD in worldwide box offices and won t
3783,Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,The Garden of Sinners Chapter 3: Remaining Sense of Pain,劇場版 空の境界 the Garden of sinners 第三章『痛覚残留』,8.01,144609.0,672.0,1135,238640,693,1.0,59 min,,,Movie,Finished Airing,R+ - Mild Nudity,Light novel,"Action, Drama, Fantasy, Mystery, Suspense",Urban Fantasy,,ufotable,"Aniplex, Kodansha, Notes",Aniplex of America,"On a solemn night in July 1998, teenager Fujino Asagami is mercilessly raped by a street gang in a dilapidated bar. No matter what physical or sexual abuse they deal, however, the girl regards her captors with the same apathetic expression. The next day, mangled bodies are discovered in that same building, so torn apart that investigators find it infeasible to even consider the culprit human.

Elsewhere, a client request reaches Touko Aozaki's detective agency, tasking Shiki Ryougi with either c",
6045,Kimi ni Todoke,Kimi ni Todoke: From Me to You,君に届け,8.01,504847.0,674.0,169,1036938,15233,25.0,22 min per ep,2009.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Drama, Romance",School,Shoujo,Production I.G,"VAP, Nippon Television Network, Shueisha","NIS America, Inc.","Known for her semblance to the Sadako character of The Ring series, Sawako Kuronuma is given the nickname ""Sadako"" and misunderstood to be frightening and malicious like her fictional counterpart, despite having a timid and sweet nature. Longing to make friends and live a normal life, Sawako is naturally drawn to the cheerful and friendly Shouta Kazehaya, the most popular boy in her class. From their first meeting, Sawako has admired Kazehaya's ability to be the center of attention and aspires t",
34626,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,KonoSuba: God's Blessing on This Wonderful World! 2 - God's Blessing on This Wonderful Art!,この素晴らしい世界に祝福を！2 この素晴らしい芸術に祝福を！,8.01,240952.0,675.0,652,398228,754,1.0,28 min,,,OVA,Finished Airing,PG-13 - Teens 13 or older,Light novel,"Adventure, Comedy, Fantasy","Isekai, Parody",,Studio Deen,"Half H.P Studio, Nippon Columbia",Discotek Media,"On one noteworthy day in the Adventurer's Guild, Kazuma Satou encounters someone unexpected—a fan of his named Ran. Surprised that he even has a fan, Kazuma attempts to play it cool to impress her. Unfortunately for him, the guild's receptionist arrives with a request to defeat a giant golem guarding some ancient ruins, and Kazuma accepts only to keep Ran's admiration.

Upon Kazuma and his party's successful return from the ruins, Kazuma continues to shamelessly brag to Ran. Capitalizing on his ",Bundled with the 12th volume of the light novel.
9204,Omae Umasou da na,Heart and Yummie,おまえうまそうだな,8.01,9225.0,680.0,5066,22301,197,1.0,1 hr 30 min,,,Movie,Finished Airing,G - All Ages,Picture book,"Action, Adventure, Fantasy","Anthropomorphic, Childcare",Kids,Ajia-do,"TMS Entertainment, MediaNet, Kids Station, Happinet Pictures, Tokyo Theatres",Discotek Media,"By a twist of fate, a herbivorous dinosaur finds a lost egg and brings it back to her nest. When the egg hatches, however, a carnivorous dinosaur emerges. Unable to abandon the child, she names him ""Heart"" and raises him in exile alongside her own child. As Heart comes of age, he struggles to eat the same food as his family and runs away in disgrace when he learns that he cannot live properly without meat. 

Years later, the now feared predator Heart encounters a situation similar to his past—he",
535,Slayers Next,Slayers Next,スレイヤーズNEXT,8.01,39313.0,684.0,2765,74584,867,26.0,24 min per ep,1996.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Light novel,"Action, Adventure, Comedy, Fantasy",,,E&G Films,"J.C.Staff, TV Tokyo, SoftX","Funimation, Central Park Media, Enoki Films","In the kingdom of Xoana, Lina Inverse and Gourry Gabriev unexpectedly come across their old companions, Zelgadis Graywords and Princess Ameilia Wil Tesla Saillune. Upon their reunion, the friends end up easily foiling the King of Xoana and his daughter's dastardly plans of world conquest.

Soon after, it is revealed that Zelgadis is in search of the world's most valuable magical tome, the Claire Bible, hoping to discover a method to recover his human body among the many secrets sheltered within ",
20,Naruto,Naruto,ナルト,8.01,2084544.0,679.0,9,3029292,84216,220.0,23 min per ep,2002.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Action, Adventure, Fantasy",Martial Arts,Shounen,Studio Pierrot,"TV Tokyo, Aniplex, Shueisha",VIZ Media,"Twelve years ago, a colossal demon fox terrorized the world. During the monster's attack on the Hidden Leaf Village, the Hokage—the village's leader and most powerful ninja—sacrifices himself to seal the beast inside a newborn, relieving civilization from destruction while dooming the baby to a lonely life.

Now, after years of being shunned and bullied, Naruto Uzumaki pesters the village with elaborate pranks and vandalism. Despite these antics, he works hard to achieve his dream: to become the","Naruto received numerous awards during its airing, including the Best Full-Length Animation Program Award in the third UStv Awards and the 38th Best Animated Show in IGN's Top 100 Animated Series. The"
1096,Kidou Keisatsu Patlabor 2 the Movie,Patlabor 2: The Movie,機動警察パトレイバー2 the Movie,8.01,18953.0,673.0,3704,44051,917,1.0,1 hr 53 min,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Original,"Action, Award Winning, Drama, Mystery, Sci-Fi","Detective, Mecha, Military",,Production I.G,"Bandai Visual, VAP, Shochiku, Tohokushinsha Film Corporation","Maiden Japan, Manga Entertainment, Bandai Visual USA","Three years after the Babylon Project conspiracy is resolved, the members of Kiichi Gotou's Patlabor unit have gone their separate ways. Gotou remains with the Patlabor team, accompanied by Shinobu Nagumo, his romantic crush and comrade.

Playing into the public's skepticism toward the Japanese Ground Self-Defense Force, a terrorist organization begins to work from within the military to cause destruction and mass civil unrest throughout Japan. Nagumo learns that the mastermind behind the growin","The film won the 1993 Mainichi Film Award for animation and a 4DX renewal was shown in Japanese theaters on February 11, 2021."
82,Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,Mobile Suit Gundam 0080: War in the Pocket,機動戦士ガンダム 0080 ポケットの中の戦争,8.0,37292.0,698.0,2928,67533,1159,6.0,27 min per ep,,,OVA,Finished Airing,PG-13 - Teens 13 or older,Original,"Action, Drama, Sci-Fi","Mecha, Military, Space",,Sunrise,Bandai Visual,"Nozomi Entertainment, Bandai Entertainment","Alfred Izuruha is a 10-year-old who lives in the neutral colony cluster of Side 6 and, like most boys his age, is obsessed with the war between the Earth Federation and the Principality of Zeon. Unbeknownst to him, Al's next-door neighbor, Christina, is the test pilot of a prototype Gundam being developed in secret by the Earth Federation in the colony. A Zeon Special Forces team is assembled and tasked with infiltrating the colony in order to either steal or destroy it.

When a skirmish breaks ",Mobile Suit Gundam 0080: War in the Pocket was a project made to commemorate the 10th anniversary of the franchise. It marked the first time someone other than Yoshiyuki Tomino had directed a Gundam p
6421,Fullmetal Alchemist: Brotherhood Specials,Fullmetal Alchemist: Brotherhood OVA Collection,鋼の錬金術師,8.0,78177.0,697.0,1581,166178,208,4.0,15 min per ep,,,Special,Finished Airing,PG-13 - Teens 13 or older,Manga,"Action, Adventure, Drama, Fantasy",Military,Shounen,Bones,"Aniplex, Square Enix","Funimation, Aniplex of America","1. Moumoku no Renkinjutsushi (The Blind Alchemist)
2. Simple na Hitobito (Simple People)
3. Sensei Monogatari (The Tale of Teacher)
4. Sore mo mata Kare no Senjou (Yet Another Man's Battlefield)","Fullmetal Alchemist: Brotherhood Specials was released on Blu-ray in North America as Fullmetal Alchemist: Brotherhood OVA Collection by Aniplex of America on November 20, 2018."
6211,Tokyo Magnitude 8.0,Tokyo Magnitude 8.0,東京マグニチュード8.0,8.0,129433.0,690.0,874,309643,1794,11.0,22 min per ep,2009.0,summer,TV,Finished Airing,PG-13 - Teens 13 or older,Original,"Award Winning, Drama",,,"Bones, Kinema Citrus","Dentsu, Fuji TV, Asmik Ace, Sony Music Entertainment, Sakura Create, Aquatone",Maiden Japan,"Middle school student Mirai Onozawa is dissatisfied with her family circumstances and, in a moment of frustration, wishes to tear everything apart. Unfortunately, these destructive thoughts seem to come true in the form of a magnitude 8.0 earthquake just a few moments later.

When summer vacation begins, Mirai reluctantly takes her younger brother Yuuki to Odaiba, where a robot exhibition that he wanted to go to is being held. However, while they are in the exhibition center, the fury of a major",Winner of the Excellence Award at the 13th Japan Media Arts Festival.
1914,Saiunkoku Monogatari 2nd Season,Tales of Saiunkoku,彩雲国物語 第2シリーズ,8.0,18726.0,687.0,3674,44695,206,39.0,25 min per ep,2007.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Light novel,"Adventure, Fantasy, Romance","Historical, Reverse Harem",Shoujo,Madhouse,"NHK, Sogo Vision",,"Shuurei Kou and her friend Eigetsu To, a boy prodigy of humble origins, have been appointed co-governors of the Sa province, one of the eight provinces in Saiunkoku. Together, they decide to make the province an academic research center in the hopes of bringing a long overdue prosperity to the region.

However, while Shuurei goes to the capital to obtain approvals for the ambitious project, the Sa province's recently established tranquility is threatened by a pandemic that brings both death and ",
2759,Evangelion Movie 1: Jo,Evangelion: 1.0 You Are (Not) Alone,ヱヴァンゲリヲン新劇場版:序,8.0,369911.0,696.0,401,601300,2036,1.0,1 hr 41 min,,,Movie,Finished Airing,R+ - Mild Nudity,Original,"Action, Award Winning, Drama, Sci-Fi, Suspense","Mecha, Psychological",,Khara,,"Funimation, GKIDS","In a post-apocalyptic world, the last remaining human settlement in Japan is the heavily fortified city of Tokyo-3. Fourteen-year-old Shinji Ikari is brought to the headquarters of NERV, an underground organization lead by his estranged father, Gendou. He requests that Shinji become a pilot of an ""Evangelion,"" a colossal android built to fight against monstrous and destructive alien creatures known as ""Angels"" that wreak havoc on the planet and threaten the survival of the remaining human race.
","1.01: An additional 266 enhancements from 1.0. 1.11: 2 minutes longer than 1.0 and 1.01 and created by processing the master digital data instead of the 35mm film. In 2007, the film was awarded the DC"
59226,Ao no Exorcist: Yosuga-hen,Blue Exorcist: The Blue Night Saga,青の祓魔師 終夜篇,8.0,25372.0,692.0,2798,73024,229,12.0,23 min per ep,2025.0,winter,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Action, Supernatural","Mythology, School",Shounen,Studio VOLN,"Dentsu, Mainichi Broadcasting System, Movic, Rakuonsha, Shueisha",,"Unlike his twin brother, Yukio, Rin Okumura never wished to know about their parents and the circumstances surrounding his own birth. Yet the master of time, Mephisto Pheles, gives Rin a key that transports him 40 years into the past when his late mother, Yuri Frederick Egin, was merely a child. With Mephisto's guidance, Rin leaps through the years of Yuri's childhood and her adolescence as an exorcist-in-training.

Early on, Yuri meets Shirou Fujimoto, Rin and Yukio's adoptive father. As Rin fo","Ao no Exorcist: Yosuga-hen was released on Blu-ray and DVD in two volumes from April 23, 2025, to May 28, 2025."
1482,D.Gray-man,D.Gray-man,ディー・グレイマン,8.0,294242.0,695.0,310,720248,13787,103.0,23 min per ep,2006.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Action, Adventure, Fantasy",Urban Fantasy,Shounen,TMS Entertainment,"TV Tokyo, Aniplex, Dentsu, Half H.P Studio, Sony Music Entertainment",Funimation,"Losing a loved one is so painful that one may sometimes wish to be able to resurrect them—a weakness that the enigmatic Millennium Earl exploits. To make his mechanical weapons known as ""Akuma,"" he uses the souls of the dead that are called back. Once a soul is placed in an Akuma, it is trapped forever, and the only way to save them is to exorcise them from their vessel using the Anti-Akuma weapon, ""Innocence.""
 
After spending three years as the disciple of General Cross, Allen Walker is sent t","D.Gray-man is based on Katsura Hoshino's manga series of the same title. The anime adapts the first 158 chapters from the first 16 volumes, while adding anime exclusive content, mainly during the firs"
16049,Toaru Kagaku no Railgun S,A Certain Scientific Railgun S,とある科学の超電磁砲S,8.0,213649.0,689.0,635,407201,3801,24.0,24 min per ep,2013.0,spring,TV,Finished Airing,R - 17+ (violence & profanity),Manga,"Action, Fantasy, Sci-Fi","Super Power, Urban Fantasy",,J.C.Staff,"Geneon Universal Entertainment, Movic, AT-X, Warner Bros. Japan, ASCII Media Works",Funimation,"Mikoto Misaka and her friends are back, investigating rumors across Academy City. Soon, Mikoto discovers something terrifying: horrific experiments are taking place throughout the city, involving the murder of thousands of espers. Moreover, these espers are far from just ordinary people: they are clones of Mikoto herself. Feeling responsible for their treatment, she sets off to put an end to the experiments; however, the forces opposing her are much more dangerous than she anticipated, and Mikot",
9963,Meitantei Conan Movie 15: Chinmoku no Quarter,Detective Conan Movie 15: Quarter of Silence,名探偵コナン 沈黙の15分,8.0,30063.0,699.0,3360,52417,57,1.0,1 hr 49 min,,,Movie,Finished Airing,G - All Ages,Manga,"Adventure, Comedy, Mystery",Detective,Shounen,TMS Entertainment,"Shogakukan-Shueisha Productions, Tokyo Movie Shinsha, TOHO",,"The momentous day of the opening of the new Tokyo subway, the Touto Line, has come, but a bombing incident puts all celebrations to a halt. The governor of Tokyo is caught in the blast while onboard the train, but he and everyone else present is fortunately saved by the quick thinking and actions of Conan Edogawa.

Intrigued by the incident, Conan researches the governor's political history and discovers that the man was responsible for the destruction of a village in Niigata to build the Kitano",
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,My Teen Romantic Comedy SNAFU,やはり俺の青春ラブコメはまちがっている。,8.0,900101.0,691.0,87,1526401,30053,13.0,24 min per ep,2013.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Light novel,"Comedy, Romance","Love Polygon, School",,Brain's Base,"Geneon Universal Entertainment, TBS, Delfi Sound, Marvelous AQL, Atelier Musa",Sentai Filmworks,"Hachiman Hikigaya is an apathetic high school student with narcissistic and semi-nihilistic tendencies. He firmly believes that joyful youth is nothing but a farce, and everyone who says otherwise is just lying to themselves. 

In a novel punishment for writing an essay mocking modern social relationships, Hachiman's teacher forces him to join the Volunteer Service Club, a club that aims to extend a helping hand to any student who seeks their support in achieving their goals. With the only other",Yahari Ore no Seishun Love Comedy wa Machigatteiru. adapts the first 6 novels of Wataru Watari's light novel series of the same title.
40174,Zombieland Saga Revenge,Zombie Land Saga Revenge,ゾンビランドサガ リベンジ,7.99,93977.0,706.0,1163,232171,1617,12.0,23 min per ep,2021.0,spring,TV,Finished Airing,R - 17+ (violence & profanity),Original,"Comedy, Supernatural","Idols (Female), Music, Parody",,MAPPA,"AT-X, Avex Pictures, CyberAgent, dugout",Funimation,"The Franchouchou girls are back and better than ever! Unfortunately for them, they are also heavily in debt. After a concert bombs, the undead members are forced to take day jobs to pay off the venue, and their normally eccentric manager, Koutarou Tatsumi, sinks into alcoholism.

But dark days cannot keep these idols down! Rival idols appear, a famous talk show host retires, and existentialism takes root. Koutarou's legacy will slowly unravel while a journalist closes in on the truth. As Saga pl",
23777,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,Attack on Titan: Wings of Freedom,劇場版「進撃の巨人」後編～自由の翼～,7.98,59547.0,723.0,1708,148678,304,1.0,2 hr,,,Movie,Finished Airing,R - 17+ (violence & profanity),Manga,"Action, Drama, Suspense","Gore, Survival",Shounen,Wit Studio,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Pony Canyon Enterprises",Funimation,Recap of episodes 14-25.,
14807,Kara no Kyoukai Movie: Mirai Fukuin,The Garden of Sinners: Future Gospel,劇場版 空の境界 未来福音,7.98,56568.0,721.0,1990,123361,282,1.0,1 hr 30 min,,,Movie,Finished Airing,R - 17+ (violence & profanity),Light novel,"Drama, Mystery, Supernatural",,,ufotable,"Aniplex, Kodansha, Seikaisha, Notes",Aniplex of America,"​Shiki Ryougi, Mikiya Kokutou, and Touko Aozaki begin investigating a bomber after they witness a nearby explosion. That same night, Shiki catches a glimpse of the bomber, and as a result, he becomes fixated on her. To get rid of her, the madman plays a game of cat and mouse in attempts to lure her to an empty parking garage. And bombs are not the only thing he has in his arsenal: he also possesses the ability to see the future, and he intends to bring an end to Shiki.

Elsewhere a few days prio",
